5.738597333469634687e-02,4.100401241713433342e-01
6.617181278349545948e-02,3.870931184862711483e-01
6.014396142899244846e-02,4.020684613214771108e-01
7.107590000066985048e-02,3.966373469578924893e-01
8.164864511045122342e-02,3.957851241839961953e-01
9.693870783852689965e-02,3.942304751443340693e-01
4.989408146241540443e-02,3.884537934624048838e-01
7.539830449558776460e-02,3.978080092328125650e-01
2.999999999999999889e-02,3.756549444326963139e-01
1.000000000000000056e-01,4.113356734913737878e-01
3.156043101089768266e-01,3.729515879225496766e-01
7.517568125082039199e-01,3.474642515249417030e-01
4.306631066304023037e-01,3.629307251532335465e-01
8.881999283369355069e-01,3.506264429142400552e-01
4.175457577889809535e-01,3.612986514651990722e-01
6.438296777974030771e-01,3.552254454143557449e-01
5.157284146930576352e-01,3.538744504857037065e-01
6.841984986029270299e-01,3.544068843281123482e-01
3.553449994199777695e-01,3.632835413301195859e-01
3.424271572660452234e-01,3.744877113614665243e-01
7.900197046633719022e-01,3.538538759280929757e-01
7.942565005117292465e-01,3.523484108110522262e-01
6.479125208178007078e-01,3.549786615538905732e-01
9.276529450535146992e-01,3.499442526785302987e-01
3.625622881009248899e-01,3.624167279433858635e-01
8.722118884274046025e-01,3.512539036368003131e-01
3.334999759483981419e-01,3.679176792629861859e-01
9.618425995064809886e-01,3.506704826062723712e-01
6.927172552038598496e-01,3.572273303767450892e-01
6.794381925279115997e-01,3.545746396833783787e-01
9.667414228747728266e-01,3.512795839173553647e-01
8.217558438931291676e-01,3.567224103179455486e-01
8.240348061099580512e-01,3.541907967822323644e-01
2.427340687180625789e-01,3.724173275296198127e-01
4.917361818145917773e-01,3.592147188941595126e-01
2.670668700107197702e-01,3.728341503085001452e-01
3.528867893577564141e-01,3.704206661810503509e-01
3.689549226467963017e-01,3.640435086339847137e-01
8.783271264110643628e-01,3.515505053084799214e-01
3.001364339774612588e-01,3.714187620684733515e-01
4.344386370276650533e-01,3.595175513589598526e-01
5.893491133502227752e-01,3.562325096484272313e-01
8.710737248397342203e-01,3.544506632217533371e-01
9.625328224615266048e-01,3.527109610346546575e-01
7.594343688429210371e-01,3.539649227522758124e-01
3.688129033501330589e-01,3.664002076140425168e-01
6.305363183518233328e-01,3.489693692303414418e-01
7.577076439596406310e-01,3.563155887420603740e-01
2.409871969040338902e-01,3.714505738229656462e-01
7.371084921070163443e-01,3.499117314400969625e-01
4.909426497598740613e-01,3.603887080041447422e-01
6.658632265555746166e-01,3.570809312731022533e-01
7.289312921019155400e-01,3.531032924138364781e-01
7.286107219552893088e-01,3.515294226827213597e-01
6.132093226654266038e-01,3.564797202919288144e-01
6.382425716474204869e-01,3.557470578939571082e-01
3.565382737546910485e-01,3.688949031277995450e-01
5.911980393129676603e-01,3.587865318328535280e-01
2.000000000000000111e-01,3.788293187084037505e-01
9.899999999999999911e-01,3.537764397421100382e-01
2.926691395163969617e-03,9.108586058981700539e-02
1.396852689894187080e-02,2.910987155289396777e-01
5.839572319757020680e-03,1.629507446552624084e-01
1.742278299587178211e-02,3.268131088573222875e-01
5.507487538961542209e-03,1.528158305706198705e-01
1.123619437461779828e-02,2.630509716428277023e-01
7.993124422609054411e-03,2.036135960803393541e-01
1.225818983804878408e-02,2.768630028480596472e-01
3.932784795442474841e-03,1.115092032216848383e-01
3.605750816861903654e-03,1.131300935299355687e-01
1.493720771299675808e-02,3.078637247050056147e-01
1.504446836738554914e-02,3.074420071218470496e-01
1.133955748905824540e-02,2.643568730913349873e-01
1.842159354565859816e-02,3.335196897058243515e-01
4.115500964580376744e-03,1.159106171334349511e-01
1.701802249183302987e-02,3.242174739599125721e-01
3.379746226541724494e-03,9.982425547491684259e-02
1.928715441788559151e-02,3.400532038485672426e-01
1.247385456212303512e-02,2.825727822970239833e-01
1.213767576020029562e-02,2.753869791425659352e-01
1.941117526265247542e-02,3.414524640248579601e-01
1.574065427577541962e-02,3.185546465879640632e-01
1.579834952177108787e-02,3.165592337000516787e-01
1.081875157419305393e-03,3.110114405207377655e-02
7.385726121888398256e-03,1.958774589802806665e-01
1.697895443309360838e-03,5.192872094090889706e-02
3.870551629310288195e-03,1.168377901416488701e-01
4.277339813842944219e-03,1.221512788008861511e-01
1.717283864331808560e-02,3.257632191353099227e-01
2.535099594366108273e-03,7.737021123107992726e-02
5.935155367788989486e-03,1.619435805527651984e-01
9.856939578486653003e-03,2.416548324787610724e-01
1.698920822379073811e-02,3.271794711004115674e-01
1.930462841674750879e-02,3.422056267917935046e-01
1.416289541374483353e-02,2.997689021936342790e-01
4.273744388610963181e-03,1.244060143393864726e-01
1.089965362916008214e-02,2.516210529296348808e-01
1.411918085973773961e-02,3.016355823728292807e-01
1.037650554532503237e-03,2.864936857641555215e-02
1.359768334448142879e-02,2.892787983801171636e-01
7.365636702781622018e-03,1.966063714086908332e-01
1.179400573558416626e-02,2.730881596172452519e-01
1.339066562283330181e-02,2.900130222893880227e-01
1.338254992291871594e-02,2.883416986088774281e-01
1.046099551051712755e-02,2.521087449710209816e-01
1.109474864930178398e-02,2.614202876533299746e-01
3.962994272270659209e-03,1.179958856260346772e-01
9.903747830708043223e-03,2.450225421541587234e-01
0.000000000000000000e+00,4.845391156615500299e-04
2.000000000000000042e-02,3.475659223370964335e-01
